pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
2016,6,30,4,3,2,4,22.27,4140,52,0.8,5.54,0,58.34,2
2016,6,30,4,3,2,1,12.12,2889,43,0.8,0,0,43.8,2
2016,6,30,4,3,3,4,9,2560,34.5,0.8,5.54,0,40.84,2
2016,6,30,4,3,4,2,17.57,5509,52,0.8,0,0,52.8,2
2016,6,30,4,3,3,6,3.78,895,14,0.8,0,2.96,17.76,1
2016,6,30,4,3,4,2,18.94,3574,52,0.8,5.54,12,70.34,1
2016,6,30,4,3,3,4,11.32,2971,40,0.8,5.54,0,46.34,2
2016,6,30,4,3,2,4,17.3,3144,52,0.8,5.54,11.67,70.01,1
2016,6,30,4,3,4,3,8.03,2256,29.5,0.8,5.54,2,37.84,1
2016,6,30,4,3,3,4,11.26,2444,35.5,0.8,5.54,8,49.84,1
2016,6,30,4,3,4,2,17.48,5321,52,0.8,5.54,7,65.34,1
2016,6,30,4,3,2,4,19.6,3361,52,0.8,5.54,0,58.34,3
2016,6,30,4,3,4,2,16.67,4299,52,0.8,5.54,6,64.34,1
2016,6,30,4,3,4,2,17.53,5099,52,0.8,0,10.56,63.36,1
2016,6,30,4,3,3,4,10.5,3727,43,0.8,5.54,9.87,59.21,1
2016,6,30,4,3,3,4,8.7,1801,27.5,0.8,5.54,0,33.84,1
2016,6,30,4,3,2,4,20.64,3546,52,0.8,5.54,14.58,72.92,1
2016,6,30,4,3,3,4,12.1,4188,49,0.8,5.54,11.05,66.39,1
2016,6,30,4,3,3,4,13.53,3023,44.5,0.8,5.54,15.25,66.09,1
2016,6,30,4,3,2,6,5.02,746,52,0.8,0,0,52.8,2
2016,6,30,4,3,4,3,7.69,1623,26,0.8,0,8.04,34.84,1
2016,6,30,4,3,2,2,0,25,52,0.8,5.54,10,68.34,1
2016,6,30,4,3,3,1,11,2486,34.5,0.8,0,7.05,42.35,1
2016,6,30,4,3,3,4,8.15,3548,39.5,0.8,0,10.08,50.38,1
2016,6,30,4,3,4,2,16.05,4693,52,0.8,5.54,11.67,70.01,1
2016,6,30,4,3,3,4,8.86,2768,33.5,0.8,5.54,9.96,49.8,1
2016,6,30,4,3,3,1,6.18,1257,19.5,0.8,0,5.08,25.38,1
2016,6,30,4,3,2,4,17.83,3780,52,0.8,5.54,0,58.34,2
2016,6,30,4,3,4,2,18.7,3725,52,0.8,5.54,11.65,69.99,1
2016,6,30,4,3,2,4,19.43,3413,52,0.8,5.54,0,58.34,2
2016,6,30,4,3,3,1,13.01,2703,42.5,0.8,0,8.66,51.96,1
2016,6,30,4,3,2,4,18.4,4242,52,0.8,0,10,62.8,1
2016,6,30,4,3,4,2,19.04,4188,52,0.8,0,13.2,66,1
2016,6,30,4,3,4,3,8.78,3299,40.5,0.8,5.54,11.71,58.55,1
2016,6,30,4,3,2,4,18.64,2731,52,0.8,5.54,11.67,70.01,1
2016,6,30,4,3,3,4,10.7,3679,44,0.8,5.54,0,50.34,2
2016,6,30,4,3,4,2,15.6,5467,52,0.8,0,8.5,61.3,1
2016,6,30,4,3,3,4,8.78,2346,31,0.8,5.54,7.47,44.81,1
2016,6,30,4,3,3,4,11.03,2903,39,0.8,5.54,9.07,54.41,1
2016,6,30,4,3,3,4,6.73,1588,23,0.8,5.54,7.34,36.68,1
2016,6,30,4,3,3,4,11.53,3645,45.5,0.8,5.54,5,56.84,1
2016,6,30,4,3,2,1,10.7,1841,33.5,0.8,0,0,34.3,2
2016,6,30,4,3,4,2,21.19,4662,52,0.8,5.54,11.67,70.01,1
2016,6,30,4,3,2,4,18.58,3410,52,0.8,5.54,0,58.34,2
2016,6,30,4,3,4,3,9.17,3208,41.5,0.8,0,10.58,52.88,1
2016,6,30,4,3,4,2,20.63,4207,52,0.8,5.54,11.67,70.01,1
2016,6,30,4,3,2,4,17.14,3396,52,0.8,5.54,0,58.34,2
2016,6,30,4,3,3,4,11.1,3308,42,0.8,5.54,9.65,57.99,1
2016,6,30,4,3,4,2,16.51,5197,52,0.8,5.54,8,66.34,1
2016,6,30,4,3,2,4,18.85,3518,52,0.8,5.54,0,58.34,2
2016,6,30,4,3,4,3,12.82,3785,47.5,0.8,5.54,13.46,67.3,1
2016,6,30,4,3,2,6,13.8,2150,41.5,0.8,0,0,42.3,2
2016,6,30,4,3,2,6,3.8,556,13,0.8,0,0,13.8,2
2016,6,30,4,3,4,2,15.5,5078,52,0.8,0,13.2,66,1
2016,6,30,4,3,3,1,16.49,3424,49,0.8,0,0,49.8,2
2016,6,30,4,3,4,2,20.81,4376,52,0.8,5.54,8,66.34,1
2016,6,30,4,3,4,3,8.81,3212,37,0.8,0,0,37.8,2
2016,6,30,4,3,3,4,9.93,2466,34,0.8,0,0,34.8,2
2016,6,30,4,3,2,1,16.42,2582,48,0.8,0,9.76,58.56,1
2016,6,30,4,3,2,4,18.3,4680,52,0.8,5.54,0,58.34,2
2016,6,30,4,3,3,1,10.9,3024,39,0.8,0,0,39.8,2
2016,6,30,4,3,4,3,9,2013,32,0.8,5.54,7.65,45.99,1
2016,6,30,4,3,2,4,18.2,3862,52,0.8,5.54,0,58.34,2
2016,6,30,4,3,4,2,19.1,3408,52,0.8,5.54,11.65,69.99,1
2016,6,30,4,3,3,4,7.33,2910,34,0.8,0,6.96,41.76,1
2016,6,30,4,3,3,4,11.02,2722,36.5,0.8,5.54,8.57,51.41,1
2016,6,30,4,3,4,2,16.5,4340,52,0.8,5.54,21,79.34,1
2016,6,30,4,3,4,3,11.3,2371,36,0.8,5.54,8.45,50.79,1
2016,6,30,4,3,3,1,11.1,2373,34,0.8,0,6.95,41.75,1
2016,6,30,4,3,2,1,21.65,3379,63.5,0.8,0,0,64.3,2
2016,6,30,4,3,4,3,10.4,2595,36,0.8,5.54,7,49.34,1
2016,6,30,4,3,2,4,18,3628,52,0.8,5.54,0,58.34,2
2016,6,30,4,3,4,2,17.1,3901,52,0.8,5.54,9,67.34,1
2016,6,30,4,3,3,6,5.43,1425,20,0.8,0,0,20.8,2
2016,6,30,4,3,3,6,3.1,727,12,1.8,0,2.75,16.55,1
2016,6,30,4,3,2,2,27.1,4,75,0.8,0,0,75.8,2
2016,6,30,4,3,2,1,14.64,2074,41.5,0.8,0,0,42.3,2
2016,6,30,4,3,4,2,14.82,4064,52,0.8,0,13.2,66,1
2016,6,30,4,3,4,3,15.18,3362,50,0.8,5.54,11.27,67.61,1
2016,6,30,4,3,3,0,12.9,3148,44,1.8,5.54,5,56.34,1
2016,6,30,4,3,4,2,16.03,4726,52,0.8,0,0,52.8,2
2016,6,30,4,3,3,4,8.2,1938,28,0.8,5.54,0,34.34,2
2016,6,30,4,3,2,6,8.88,2054,52,0.8,0,0,52.8,2
2016,6,30,4,3,4,2,17.71,5146,52,0.8,5.54,17.5,75.84,1
2016,6,30,4,3,3,6,4.38,1496,19,0.8,0,5.94,25.74,1
2016,6,30,4,3,4,3,9.87,2416,36.5,0.8,5.54,6,48.84,1
2016,6,30,4,3,2,4,19.66,4223,52,0.8,5.54,5,63.34,1
2016,6,30,4,4,4,3,8.8,2529,33,1.8,5.54,5,45.34,1
2016,6,30,4,4,3,4,9.85,2429,32.5,1.8,5.54,7.97,47.81,1
2016,6,30,4,4,2,4,16.5,3080,52,5.3,5.54,0,62.84,2
2016,6,30,4,4,6,2,7.6,1812,52,5.3,5.54,7,69.84,1
2016,6,30,4,4,4,3,7.91,3244,38,1.8,0,7.96,47.76,1
2016,6,30,4,4,4,3,8.7,3679,45.5,1.8,0.09,5.5,52.89,1
2016,6,30,4,4,3,4,7.49,2156,27,1.8,5.54,6.87,41.21,1
2016,6,30,4,4,2,6,15.69,3435,51,1.8,0,0,52.8,2
2016,6,30,4,4,3,4,9.3,3454,39,1.8,5.54,11.55,57.89,1
2016,6,30,4,4,2,4,17.39,3912,52,5.3,0,11.46,68.76,1
2016,6,30,4,4,4,3,13.8,4001,52,1.8,5.54,14.8,74.14,1
2016,6,30,4,4,4,3,11.24,2864,37.5,1.8,5.54,11.21,56.05,1
2016,6,30,4,4,2,4,17.4,4673,52,5.3,5.54,0,62.84,2
2016,6,30,4,4,4,3,10,3082,36.5,1.8,5.54,7,50.84,1
2016,6,30,4,4,3,4,8.1,1688,27,1.8,5.54,4,38.34,1
2016,6,30,4,4,3,1,8.02,2437,31,1.8,0,0,32.8,2
2016,6,30,4,4,2,6,10.5,1576,31,1.8,0,0,32.8,2
2016,6,30,4,4,2,4,17.73,4389,52,5.3,5.54,0,62.84,2
2016,6,30,4,4,3,4,10.28,3370,39,1.8,5.54,0,46.34,2
2016,6,30,4,4,2,1,18.12,2501,51.5,1.8,0,0,53.3,2
2016,6,30,4,4,3,4,7.94,2637,30,1.8,5.54,7.47,44.81,1
2016,6,30,4,4,3,4,8.46,2082,29.5,1.8,5.54,11.05,47.89,1
2016,6,30,4,4,3,4,9.5,3292,40,1.8,5.54,9.47,56.81,1
2016,6,30,4,4,3,4,9.29,2046,31,1.8,5.54,9.58,47.92,1
2016,6,30,4,4,4,2,14.1,3188,52,5.3,5.54,12.55,75.39,1
2016,6,30,4,4,2,1,7.84,1265,23.5,1.8,0,0,25.3,2
2016,6,30,4,4,3,4,8.81,3274,39,1.8,5.54,8,54.34,1
2016,6,30,4,4,3,1,8.69,2459,32,1.8,0,6.76,40.56,1
2016,6,30,4,4,4,3,11.02,2272,36.5,1.8,5.54,10.96,54.8,1
2016,6,30,4,4,4,2,15.8,4553,52,5.3,5.54,12.55,75.39,1
2016,6,30,4,4,4,2,17.2,3986,52,5.3,0,6.7,64,1
2016,6,30,4,4,3,4,9.1,1996,30.5,1.8,5.54,11.35,49.19,1
2016,6,30,4,4,3,4,16.84,4675,56.5,1.8,0,0,58.3,2
2016,6,30,4,4,4,2,16.93,4435,52,5.3,5.54,0,62.84,1
2016,6,30,4,4,3,1,10.26,3027,37.5,1.8,0,7.86,47.16,1
2016,6,30,4,4,2,4,22.58,5489,52,5.3,5.54,15.71,78.55,1
2016,6,30,4,4,3,4,9.18,3399,37.5,1.8,5.54,8.97,53.81,1
2016,6,30,4,4,2,4,28.9,5454,52,5.3,5.54,0,62.84,2
2016,6,30,4,4,4,2,19.33,4804,52,5.3,5.54,0,62.84,2
2016,6,30,4,4,2,4,19.2,4078,52,5.3,5.54,9,71.84,1
2016,6,30,4,4,2,6,7.67,2607,32.5,1.8,0,0,34.3,2
2016,6,30,4,4,3,4,8.9,3314,36,1.8,5.54,3,46.34,1
2016,6,30,4,4,4,2,16.7,4793,52,5.3,0,0,57.3,2
2016,6,30,4,4,4,3,9.97,2749,38,1.8,0,0,39.8,2
2016,6,30,4,4,3,4,9,2328,33,1.8,5.54,8.05,48.39,1
2016,6,30,4,4,3,6,7.08,1791,26,1.8,0,5.56,33.36,1
2016,6,30,4,4,2,4,21.06,4034,52,5.3,5.54,5,67.84,1
2016,6,30,4,4,4,3,9.4,3209,41.5,1.8,5.54,9.75,58.59,1
2016,6,30,4,4,2,1,10.71,2508,36,1.8,0,7.56,45.36,1
2016,6,30,4,4,3,4,9.88,3121,37,1.8,5.54,8.87,53.21,1
2016,6,30,4,4,2,4,17.43,3864,52,5.3,5.54,0,62.84,2
2016,6,30,4,4,2,4,16.9,3207,52,5.3,5.54,12.55,75.39,1
2016,6,30,4,4,2,1,10.98,2379,36,1.8,0,7.56,45.36,1
2016,6,30,4,4,4,3,8.8,1619,28,1.8,5.54,10.6,45.94,1
2016,6,30,4,4,3,4,8.82,2291,29,1.8,5.54,7.27,43.61,1
2016,6,30,4,4,4,3,10.43,2319,34,1.8,5.54,10.34,51.68,1
2016,6,30,4,4,4,2,18.5,5619,52,5.3,0,0,57.3,1
2016,6,30,4,4,2,4,18.4,3571,52,5.3,5.54,12.56,75.4,1
2016,6,30,4,4,4,3,10.41,2677,37.5,1.8,5.54,8.97,53.81,1
2016,6,30,4,4,4,3,9.3,2076,32.5,1.8,5.54,7.95,47.79,1
2016,6,30,4,4,3,4,12.99,3054,44.5,1.8,5.54,10.37,62.21,1
2016,6,30,4,4,4,2,15.8,3881,52,5.3,5.54,0,62.84,2
2016,6,30,4,4,2,1,19.83,3561,60.5,1.8,0,15.58,77.88,1
2016,6,30,4,4,4,3,7.8,1715,26,1.8,5.54,6.65,39.99,1
2016,6,30,4,4,2,1,17.2,3038,53,1.8,0,0,54.8,2
2016,6,30,4,4,2,6,16.04,3665,52.5,1.8,0,0,54.3,2
2016,6,30,4,4,3,4,8.8,1989,28.5,1.8,5.54,7.15,42.99,1
2016,6,30,4,4,4,3,11.41,3528,47,1.8,5.54,10.87,65.21,1
2016,6,30,4,4,4,2,17.03,4787,52,5.3,0,0,57.3,1
2016,6,30,4,4,3,4,9.31,2026,29.5,1.8,5.54,7.37,44.21,1
2016,6,30,4,4,3,4,8.46,1794,28.5,1.8,5.54,0,35.84,2
2016,6,30,4,4,3,4,9.6,2635,37.5,1.8,0,7.85,47.15,1
2016,6,30,4,4,2,0,20.88,3907,64.5,1.8,5.54,0,71.84,2
2016,6,30,4,4,3,6,1.6,906,11,1.8,0,0,12.8,2
2016,6,30,4,4,3,6,3.02,970,13.5,1.8,0,2.5,17.8,1
2016,6,30,4,4,2,4,17.66,3055,52,5.3,5.54,0,62.84,2
2016,6,30,4,4,4,3,9.6,2513,36.5,1.8,5.54,2.16,46,1
2016,6,30,4,4,3,4,9.62,3442,43,1.8,5.54,0,50.34,2
2016,6,30,4,4,2,4,17.6,4433,52,5.3,0,0,57.3,2
2016,6,30,4,4,4,3,10.17,2345,36,1.8,0,7.56,45.36,1
2016,6,30,4,4,4,3,8.78,2343,32,1.8,0,0,33.8,1
2016,6,30,4,4,2,1,13.92,4331,53,1.8,0,0,54.8,1
2016,6,30,4,4,2,4,17.41,2982,52,5.3,5.54,12.57,75.41,1
2016,6,30,4,4,2,4,21.06,3930,52,5.3,0,10,67.3,1
2016,6,30,4,4,2,1,9.06,2023,30.5,1.8,0,0,32.3,1
2016,6,30,4,4,4,3,9.6,2430,35.5,1.8,0,7.45,44.75,1
2016,6,30,4,4,2,1,12.76,2859,43,1.8,0,8.96,53.76,1
2016,6,30,4,4,2,4,19.69,3668,52,5.3,5.54,12.57,75.41,1
2016,6,30,4,4,4,2,17.8,4030,52,5.3,5.54,15.7,78.54,1
2016,6,30,4,4,2,4,18.6,3218,52,5.3,5.54,8,70.84,1
2016,6,30,4,4,3,1,11,2813,41.5,1.8,0,8.65,51.95,1
2016,6,30,4,4,3,4,11.82,3015,46,1.8,0,9.56,57.36,1
2016,6,30,4,4,3,4,8.3,1685,28,1.8,5.54,5.5,40.84,1
2016,6,30,4,4,2,4,18.33,3880,52,5.3,5.54,0,62.84,2
2016,6,30,4,4,3,4,11.41,2137,37,1.8,0,9.7,48.5,1
2016,6,30,4,4,3,1,10.09,1389,29,1.8,0,6.16,36.96,1
2016,6,30,4,4,3,4,12.9,3986,51.5,1.8,0,10.65,63.95,1
2016,6,30,4,4,3,6,7.29,1099,22.5,1.8,0,4,28.3,1
2016,6,30,4,4,4,2,19.8,2557,52,5.3,5.54,9,71.84,1
2016,6,30,4,4,2,4,19.4,3188,52,5.3,5.54,10,72.84,1
2016,6,30,4,4,4,2,16.1,3089,52,5.3,0,11.45,68.75,1
2016,6,30,4,4,3,6,7.2,1204,22.5,1.8,0,4.85,29.15,1
2016,6,30,4,4,4,2,16.64,3026,52,5.3,5.54,0,62.84,2
2016,6,30,4,4,2,2,0.19,19,2.5,1.8,0,0,4.3,2
2016,6,30,4,4,3,4,8.4,1314,26.5,1.8,5.54,6.76,40.6,1
2016,6,30,4,4,2,4,16.8,3270,52,5.3,5.54,6,68.84,1
2016,6,30,4,4,3,4,9.86,1791,31,1.8,5.54,7.67,46.01,1
2016,6,30,4,4,3,4,9.47,1666,30,1.8,5.54,9.34,46.68,1
2016,6,30,4,4,2,4,18.79,3180,52,5.3,5.54,12.57,75.41,1
2016,6,30,4,4,3,2,12.7,1845,36.5,1.8,0,0,38.3,1
2016,6,30,4,4,3,4,9.17,1390,27.5,1.8,5.54,10,44.84,1
2016,6,30,4,4,3,6,3.61,888,13.5,1.8,0,0,15.3,2
2016,6,30,4,4,1,3,11.5,2313,35.5,1.8,0,0,37.3,2
2016,6,30,4,4,2,4,15.78,3378,52,5.3,0,10,67.3,1
2016,6,30,4,4,3,4,10.78,2071,33.5,1.3,5.54,10.08,50.42,1
2016,6,30,4,5,3,1,5.9,859,18.5,1.8,0,2,22.3,1
2016,6,30,4,5,3,1,8.4,1369,26,1.3,0,5,32.3,1
2016,6,30,4,5,2,0,23.99,3675,70.5,1.3,5.54,15.47,92.81,1
2016,6,30,4,5,2,4,18.5,3168,52,0.8,0,0,52.8,2
2016,6,30,4,5,3,4,9.22,1310,27.5,1.3,5.54,6.87,41.21,1
2016,6,30,4,5,3,1,7.61,1115,23.5,1.3,0,6.2,31,1
2016,6,30,4,5,2,4,19.56,2617,52,0.8,5.54,11.67,70.01,1
2016,6,30,4,5,2,1,16.3,3140,49.5,1.3,0,10.15,60.95,1
2016,6,30,4,5,3,4,10.28,2051,34,1.3,5.54,5,45.84,1
2016,6,30,4,5,3,4,10.96,2001,34.5,1.3,5.54,10.34,51.68,1
2016,6,30,4,5,2,4,19.66,2651,52,0.8,5.54,11.67,70.01,1
2016,6,30,4,5,3,1,11.05,1659,33,1.3,0,0,34.3,2
2016,6,30,4,5,3,4,12.34,1894,37,1.3,0,9.58,47.88,1
2016,6,30,4,5,3,4,8.78,1305,26.5,1.3,5.54,2,35.34,1
2016,6,30,4,5,3,4,9.8,1459,29,1.3,5.54,7.15,42.99,1
2016,6,30,4,5,2,1,17.9,2981,53.5,1.3,0,0,54.8,2
2016,6,30,4,5,2,4,15.6,2518,52,0.8,5.54,5,63.34,1
2016,6,30,4,5,4,3,8.9,1898,30,1.3,0,3.7,35,1
2016,6,30,4,5,3,4,10.27,1484,30.5,1.3,5.54,7.47,44.81,1
2016,6,30,4,5,3,4,8.3,1290,25.5,1.3,5.54,6.45,38.79,1
2016,6,30,4,5,3,4,8.81,1338,27.5,1.3,5.54,6.87,41.21,1
2016,6,30,4,5,3,6,2.9,927,12.5,1.3,0,2.76,16.56,1
2016,6,30,4,5,2,4,16.6,3944,52,0.8,5.54,11.65,69.99,1
2016,6,30,4,5,3,4,9.68,1434,29,1.3,5.54,7.17,43.01,1
2016,6,30,4,5,2,4,19.5,3247,52,0.8,5.54,6,64.34,1
2016,6,30,4,5,4,2,18.2,2997,52,0.8,5.54,14.55,72.89,1
2016,6,30,4,5,2,6,6,989,18,1.3,0,5.75,25.05,1
2016,6,30,4,5,3,4,8.71,1277,26,1.3,5.54,8.21,41.05,1
2016,6,30,4,5,2,6,6.78,1245,21,1.3,0,5.58,27.88,1
2016,6,30,4,5,4,2,16.51,2679,52,0.8,0,15.84,68.64,1
2016,6,30,4,5,2,6,4.19,589,13.5,1.3,0,2.96,17.76,1
2016,6,30,4,5,2,4,19.1,5383,52,0.8,5.54,10,68.34,1
2016,6,30,4,5,3,4,9.4,1366,28.5,1.3,0,5.95,35.75,1
2016,6,30,4,5,2,1,15.14,2160,42,1.3,0,0,43.3,2
2016,6,30,4,5,2,1,15.63,2363,45.5,1.3,0,11.7,58.5,1
2016,6,30,4,5,2,4,21.69,4151,52,0.8,5.54,11.67,70.01,1
2016,6,30,4,5,2,1,15.4,2678,45.5,1.3,0,0,46.8,2
2016,6,30,4,5,2,4,19.4,4154,52,0.8,5.54,14.55,72.89,1
2016,6,30,4,5,3,4,10.38,2288,34,1.3,0,8.82,44.12,1
2016,6,30,4,5,2,1,17.22,2633,49,1.3,0,12.58,62.88,1
2016,6,30,4,5,2,2,0.08,31,2.5,1.3,0,0,3.8,2
2016,6,30,4,5,2,1,21.57,2603,59.5,1.3,0,0,60.8,1
2016,6,30,4,5,3,4,10.5,2973,40,1.3,5.54,11.71,58.55,1
2016,6,30,4,5,2,1,18.8,2383,51.5,1.3,0,10.56,63.36,1
2016,6,30,4,5,3,4,9.79,2012,32,1.3,0,0,33.3,2
2016,6,30,4,5,2,4,18.8,3469,52,0.8,5.54,11.65,69.99,1
2016,6,30,4,5,3,1,8.5,1582,27.5,1.3,0,2,30.8,1
2016,6,30,4,5,3,4,8.53,2797,36,1.3,5.54,8.57,51.41,1
2016,6,30,4,5,3,4,11.2,2761,39,1.3,0,12.05,52.35,1
2016,6,30,4,5,2,4,19.71,3619,52,0.8,5.54,11.67,70.01,1
2016,6,30,4,5,3,6,2.1,702,10,1.3,0,2,13.3,1
2016,6,30,4,5,3,4,10.1,2247,34,1.3,0,7.05,42.35,1
2016,6,30,4,5,3,4,7.8,3171,35,1.3,0,5,41.3,1
2016,6,30,4,5,2,4,18.4,3550,52,0.8,5.54,1,59.34,1
2016,6,30,4,5,3,1,10.5,2184,34.5,1.3,0,0,35.8,2
2016,6,30,4,5,3,1,15.91,2243,45,1.3,0,9.26,55.56,1
2016,6,30,4,5,2,4,19.84,4084,52,0.8,5.54,14.58,72.92,1
2016,6,30,4,5,2,6,3.44,503,12,1.3,0,3.99,17.29,1
2016,6,30,4,5,2,4,18.06,4382,52,0.8,5.54,5,63.34,1
2016,6,30,4,5,3,4,11,2350,37,1.3,0,7,45.3,1
2016,6,30,4,5,3,4,9.8,2091,34,1.3,0,7.05,42.35,1
2016,6,30,4,5,3,4,10.8,3128,39,1.3,5.54,9.17,55.01,1
2016,6,30,4,5,2,4,19.06,4440,52,0.8,5.54,11.67,70.01,1
2016,6,30,4,5,2,1,16.5,3236,51,1.3,0,10.46,62.76,1
2016,6,30,4,5,4,2,16.41,2292,52,0.8,5.54,0,58.34,2
2016,6,30,4,5,3,4,11.2,2427,36.5,1.3,5.54,8.65,51.99,1
2016,6,30,4,5,2,4,19.48,4604,52,0.8,5.54,11.67,70.01,1
2016,6,30,4,5,3,4,9.11,2247,31.5,1.3,5.54,3,41.34,1
2016,6,30,4,5,2,4,21.8,4647,52,0.8,5.54,3,61.34,1
2016,6,30,4,5,3,1,11.41,3340,43.5,1.3,0,11.2,56,1
2016,6,30,4,5,2,4,20.98,4322,52,0.8,0,0,52.8,2
2016,6,30,4,5,2,4,21.2,4525,52,0.8,5.54,17.5,75.84,1
2016,6,30,4,5,2,1,12.17,1965,36.5,1.3,0,9.45,47.25,1
2016,6,30,4,5,3,4,10,2677,36.5,1.3,5.54,4,47.34,1
2016,6,30,4,5,3,4,9.07,3418,41,1.3,5.54,11.96,59.8,1
2016,6,30,4,5,2,1,16.23,2236,47,1.3,0,3,51.3,1
2016,6,30,4,5,3,4,11.91,2726,41,1.3,0,3,45.3,1
2016,6,30,4,5,3,4,8.1,2257,30,1.3,0,7,38.3,1
2016,6,30,4,5,3,4,9.5,2474,34.5,1.3,5.54,0,41.34,2
2016,6,30,4,5,3,4,9,2896,36,1.3,5.54,8.55,51.39,1
2016,6,30,4,5,4,2,17.03,3026,52,0.8,5.54,5.66,64,1
2016,6,30,4,5,2,1,17.62,3376,54.5,1.3,0,0,55.8,2
2016,6,30,4,5,3,4,9.1,2911,36.5,1.3,5.54,8.65,51.99,1
2016,6,30,4,5,3,1,15,4268,57,1.3,0,5,63.3,1
2016,6,30,4,5,3,6,2.4,805,11,1.3,0,3.65,15.95,1
2016,6,30,4,5,3,4,9.6,3303,40.5,1.3,5.54,0,47.34,2
2016,6,30,4,5,3,6,7.02,1697,25,1.3,0,6.58,32.88,1
2016,6,30,4,5,2,6,15.84,2332,45,1.3,0,0,46.3,2
2016,6,30,4,5,3,4,11.3,3301,42.5,1.3,0,8.75,52.55,1
2016,6,30,4,5,3,4,12,2849,42.5,1.3,5.54,8.88,58.22,1
2016,6,30,4,5,2,4,17.86,5270,52,0.8,5.54,0,58.34,2
2016,6,30,4,5,3,1,9.63,2629,35.5,1.3,0,0,36.8,2
2016,6,30,4,5,3,4,11.6,2280,36.5,1.3,5.54,7,50.34,1
2016,6,30,4,5,2,4,17.6,4196,52,0.8,5.54,0,58.34,2
2016,6,30,4,5,3,6,6.5,1301,22,1.3,0,3.5,26.8,1
2016,6,30,4,5,4,3,11.73,3061,44.5,1.3,5.54,7,58.34,1
2016,6,30,4,5,3,6,3.1,671,11.5,1.3,0,2,14.8,1
2016,6,30,4,5,3,4,9.5,1989,31,1.3,5.54,3,40.84,1
2016,6,30,4,5,2,4,19.8,2368,52,0.8,5.54,0,58.34,1
2016,6,30,4,5,2,4,17.48,2822,52,0.8,5.54,5,63.34,1
2016,6,30,4,5,2,6,12.76,1083,34.5,1.3,0,8.95,44.75,1
2016,6,30,4,5,2,0,17.54,1711,48,1.3,5.54,0,54.84,2
